location_type, parent_station, stop_id, stop_code, stop_name, stop_desc, stop_lat, stop_lon, zone_id, supported_modes
0,,27552,27552,Porongurup Dr After Hester Av,,-31.67178556,115.7242283,4,Bus
0,,27554,27554,Marmion Av Before Grand Ocean Ent,,-31.72277111,115.7324661,4,Bus
0,,27555,27555,Grand Ocean Ent Before Machans Link,,-31.72356389,115.728245,4,Bus
0,,27556,27556,Grand Ocean Ent After Valla Wy,,-31.72527222,115.7238006,4,Bus
0,,27557,27557,Whitehaven Av After Windmill Cr,,-31.72722055,115.7239178,4,Bus
0,,27558,27558,Whitehaven Av After Mica Lane,,-31.72770097,115.7240312,4,Bus
0,,27559,27559,Grand Ocean Ent After Whitehaven Av,,-31.72512556,115.7240272,4,Bus
0,,27561,27561,Connolly Dr Before Geoff Russell Av,,-31.71685944,115.7388383,4,Bus
0,,27562,27562,Connolly Dr After Geoff Russell Av,,-31.71670389,115.7391206,4,Bus
0,,27563,27563,Macnaughton Cr After Lochnagar Wy,,-31.713715,115.7434822,4,Bus
0,,27564,27564,Macnaughton Cr Before Selkirk Dr,,-31.71659667,115.7430633,4,Bus
0,138,27565,27565,Aubin Grove Stn Stand 1,Aubin Grove Stn,-32.15564444,115.8561933,3,Bus
0,138,27566,27566,Aubin Grove Stn Stand 2,Aubin Grove Stn,-32.15564556,115.8560011,3,Bus
0,138,27567,27567,Aubin Grove Stn Stand 3,Aubin Grove Stn,-32.15564444,115.8558183,3,Bus
0,138,27568,27568,Aubin Grove Stn Stand 4,Aubin Grove Stn,-32.15564889,115.85561,3,Bus
0,,27571,27571,Keane Rd Stand 2,Harrisdale Senior High School,-32.12990033,115.9332099,3,Bus
0,,27572,27572,Keane Rd Stand 4,Harrisdale Senior High School,-32.12955336,115.9328001,3,Bus
0,,27573,27573,Sixty Eight Rd After Baldvis Rd,Sixty Eight Rd / Baldivis Rd,-32.36216333,115.8278739,5,Bus
0,,27574,27574,Sixty Eight Rd Before Baldivis Rd,Sixty Eight Rd / Baldivis Rd,-32.36222556,115.8286711,5,Bus
0,,27575,27575,Davies Rd After Shenton Rd,,-31.97941056,115.7815461,1,Bus;School Bus
0,,27576,27576,Shepperton Rd Before Oats St,,-31.99018056,115.9115206,1,Bus
0,,27577,27577,Shepperton Rd After Oats St,,-31.99039818,115.9114068,1,Bus;School Bus
0,,27578,27578,Graceful Bvd Before Providence Drive,St James Anglican School,-31.61966667,115.684855,5,Bus
0,,27579,27579,Graceful Bvd After Marmion Av,,-31.61965833,115.6866978,5,Bus
0,,27580,27580,Access Rd Atlantis Beach Baptist College,Atlantis Beach Baptist College,-31.49033111,115.6021511,7,Bus
0,,27581,27581,Grand Ocean Ent After Watcombe Av,,-31.7247,115.7280311,4,Bus
0,,27583,27583,Coventry Rd After Chevin Rd,,-32.10158,116.0482722,3,Bus
0,,27584,27584,West Coast Hwy After Scarborough Beach Rd,West Coast Hwy / Scarborough Beach Rd,-31.89359222,115.7573961,2,Bus
0,,27586,27586,Access Rd Point Fraser,Point Fraser,-31.96426722,115.8777456,FTZ,Bus
0,,27587,27587,Kent St After Jarrah Rd,,-31.99258889,115.8875439,1,Bus
0,,27588,27588,Kent St Before Jarrah Rd,,-31.99230556,115.8875867,1,Bus
0,,27589,27589,Sevenoaks St Before Hamilton St,,-32.00481667,115.9352478,2,Bus
0,,27590,27590,Sevenoaks St After Hamilton St,,-32.00471222,115.9353606,2,Bus
0,,27591,27591,Mills St After Eldridge Gr,,-32.00424278,115.9307606,2,Bus
0,,27592,27592,Mills St Before Wedge Pl,,-32.00416167,115.9307061,2,Bus
0,,27593,27593,Mills St After Doust St,Bentley Health Service,-32.00679848,115.9275885,2,Bus
0,,27594,27594,Doust St After Mills St,,-32.00869944,115.9274239,2,Bus
0,,27596,27596,Ashburton St After Boulder St,,-32.00449,115.9159144,1,Bus
0,,27597,27597,Ashburton St Before Boulder St,,-32.00425611,115.9160239,1,Bus
0,,27598,27598,Hill View Tce Before Boundary Rd,,-32.00378944,115.9022656,1,Bus
0,,27601,27601,Arthur St After St Leonards Bvd,,-31.85645667,115.9734078,2,Bus;School Bus
0,,27602,27602,Arthur St After Dayton Bvd,,-31.85654222,115.9735167,2,Bus;School Bus
0,,27603,27603,Arthur St After Chinook Dr,,-31.85403056,115.9731817,2,Bus;School Bus
0,,27604,27604,Arthur St After Olivina Pwy,,-31.85403671,115.9733303,2,Bus;School Bus
0,,27605,27605,Arthur St Before Cranleigh St,Arthur St / Cranleigh St,-31.85246722,115.9731739,2,Bus;School Bus
0,,27606,27606,Arthur St After Cranleigh St,Arthur St / Cranleigh St,-31.85191444,115.9733278,2,Bus;School Bus
0,,27609,27609,Collis Rd After Mortimer St,Collis Rd / Mortimer St,-32.16492278,115.814255,3,Bus
0,,27610,27610,Honeywood Av Before Litoria Dr,Honeywood Av / Darling Ch,-32.19843444,115.8615433,4,Bus
0,,27611,27611,Honeywood Av Before Mornington Cr,,-32.19551889,115.8606789,4,Bus
0,,27614,27614,Pebble Beach Bvd After Longmeadow Vista,,-32.48979278,115.762575,7,Bus
0,,27615,27615,Pebble Beach Bvd After Dearwood Glade,,-32.49043056,115.7626022,7,Bus
0,,27616,27616,Cleaver St After Carr St,,-31.93954701,115.8487812,1,Bus
0,,27617,27617,Cleaver St After Kingston Av,,-31.939247,115.8488429,1,Bus
0,,27618,27618,Newcastle St Before Golding St,,-31.94113833,115.8497222,FTZ,Bus
0,,27622,27622,Doley Rd After Anzac Cr,,-32.22474833,115.9863878,4,Bus;School Bus
0,,27623,27623,Doley Rd After Gallant Turn,,-32.22510333,115.9865889,4,Bus;School Bus
0,,27624,27624,Third Av Stand 1,Governor Stirling Senior High School,-31.88988278,115.9903533,2,Bus
0,,27628,27628,Manning Rd After Bungaree Rd,,-32.01298944,115.9052978,1,Bus
0,,27629,27629,Manning Rd Before Dumond St,,-32.01281278,115.9078933,1,Bus
0,,27630,27630,Manning Rd Before Bungaree Rd,,-32.01318167,115.9054283,1,Bus
0,,27631,27631,Manning Rd After Ellis St,,-32.013035,115.9076544,1,Bus
0,,27632,27632,Lyon Rd After Gibbs Rd,,-32.15672499,115.860847,3,Bus
0,,27633,27633,Lyon Rd After Alliance Ent,,-32.15664818,115.8609301,3,Bus
0,,27634,27634,Mandurah Rd After Redwood Av,,-32.44775935,115.7635853,6,Bus;School Bus
0,,27635,27635,Mandurah Rd After Mandurah Estuary Bdg,,-32.54903722,115.7129778,8,Bus;School Bus
0,,27636,27636,Mandurah Rd Before Mandurah Estuary Bdg,,-32.54875944,115.7130094,8,Bus;School Bus
0,,27637,27637,Banksiadale Gte After Badgerup Av,Banksiadale Gte / Badgerup Av,-32.46904101,115.7616678,7,Bus
0,,27639,27639,Eucalyptus Dr After Cooli St,,-32.16613145,115.8465969,3,Bus
0,,27640,27640,Eucalyptus Dr Before Cooli Street,,-32.16626611,115.84629,3,Bus
0,,27644,27644,Hammond Rd Before Eucalyptus Dr,Hammond Rd / Eucalyptus Dr,-32.16706389,115.8423189,3,Bus
0,,27649,27649,Clondyke Dr After South Western Hwy,,-32.23743222,116.0069467,4,Bus
0,,27650,27650,Benalla Cr After Limpet Wy,Benalla Cr / Limpet Wy,-32.23581843,116.00891,4,Bus
0,,27651,27651,Benalla Cr Before Bandin Wy,,-32.23342333,116.0103183,4,Bus
0,,27652,27652,Wilaring St After Benalla Cr,,-32.23024778,116.0102272,4,Bus
0,,27653,27653,Wilaring St Before Diamantina Bvd,,-32.23047056,116.0078439,4,Bus
0,,27654,27654,Wilaring St After Diamantina Bvd,,-32.23041611,116.0079744,4,Bus
0,,27655,27655,Wilaring St Before Benalla Cr,,-32.23014278,116.0102272,4,Bus
0,,27656,27656,Benalla Cr After Cooperage St,,-32.23335944,116.0104706,4,Bus
0,,27657,27657,Benalla Cr After Magazine Link,,-32.23581056,116.00902,4,Bus
0,,27658,27658,Scarborough Beach Bus Stn Stand 1,Scarborough Beach Bus Stn,-31.89424767,115.7572988,2,Bus
0,,27659,27659,Scarborough Beach Bus Stn Stand 2,Scarborough Beach Bus Stn,-31.89426197,115.7570256,2,Bus
0,,27660,27660,Scarborough Beach Bus Stn Stand 3,Scarborough Beach Bus Stn,-31.8944769,115.7568635,2,Bus;School Bus
0,,27661,27661,Scarborough Beach Bus Stn Stand 4,Scarborough Beach Bus Stn,-31.89447241,115.7571733,2,Bus;School Bus
0,,27667,27667,Talbot Rd Before Jane Brook Dr,,-31.86025778,116.0449689,3,Bus
0,,27668,27668,Jane Brook Dr Before Bremer Ct,,-31.85926056,116.0457628,3,Bus
0,,27669,27669,Jane Brook Dr Before Huntsman Tce,,-31.85999,116.0491156,3,Bus
0,,27670,27670,Jane Brook Dr After Glen Ross Ch,,-31.86052056,116.0528428,3,Bus
0,,27671,27671,Jane Brook Dr Before Wilstshire Av,,-31.86056389,116.0560789,3,Bus
0,,27672,27672,Wiltshire Av After Pechey Rd,Wiltshire Av / Pechey Rd,-31.86209611,116.0583594,3,Bus
0,,27673,27673,Lefroy Rd Fremantle College Stand 2,Fremantle College,-32.06743944,115.7684494,2,Bus
0,,27674,27674,Lefroy Rd Fremantle College Stand 3,Fremantle College,-32.067425,115.7686561,2,Bus
0,,27675,27675,Cobb St After Weaponess Rd,,-31.90714444,115.77333,2,Bus;School Bus
0,144,27676,27676,Adelaide Tce Westend Causeway,,-31.96179712,115.8773753,FTZ,Bus
0,,27683,27683,Activ Industries Rd After Davies L,,-32.00211734,115.9242943,1,Bus
0,,27688,27688,Gnangara Rd After Buffalo Av,,-31.80329889,115.8202628,3,Bus
0,,27689,27689,Gnangara Rd Before Dana Wy,,-31.80342,115.8210311,3,Bus
0,,27690,27690,Gnangara Rd After Marathon Loop,,-31.80269389,115.8233167,3,Bus
0,,27691,27691,Gnangara Rd Before Susan Rd,,-31.80287389,115.8232261,3,Bus
0,,27692,27692,Gnangara Rd Before Rigali Wy,,-31.80228556,115.8276478,3,Bus
0,,27693,27693,Gnangara Rd After Klaraborg Dr,,-31.80244833,115.8271622,3,Bus
0,,27694,27694,Gnangara Rd Before Klaraborg Dr,,-31.80232556,115.8316817,3,Bus
0,,27695,27695,Gnangara Rd Before Klaraborg Dr,,-31.80248,115.83154,3,Bus
0,,27696,27696,Gnangara Rd Before Hartman Dr,,-31.80225778,115.8340267,3,Bus
0,,27697,27697,Gnangara Rd After Hartman Dr,,-31.80244167,115.8339961,3,Bus
0,,27698,27698,Gnangara Rd Before Ocean Reef Rd,Gnangara Rd / Ocean Reef Rd,-31.79667056,115.8567283,3,Bus
0,,27699,27699,Gnangara Rd After Ocean Reef Rd,Gnangara Rd / Ocean Reef Rd,-31.79560889,115.8571422,3,Bus
0,,27700,27700,Spearwood Av After Rockingham Rd,,-32.10241889,115.7847317,3,Bus;School Bus
0,,27701,27701,Spearwood Av After Coleville Cr,,-32.10266611,115.7850728,3,Bus
0,,27709,27709,Norseman App After Safety Bay Rd,,-32.33272102,115.8175988,5,Bus
0,,27710,27710,Norseman App Before Safety Bay Rd,,-32.332635,115.8176928,5,Bus
0,,27711,27711,Palermo Ct After Sappleton Rtt,,-31.67239278,115.7147478,4,Bus
0,,27712,27712,Palermo Ct After Lurgan Pl,,-31.67233278,115.7143356,4,Bus
0,,27713,27713,Greyhound Dr After Addison Gdns,Greyhound Dr / Dunmore Cct,-31.66892111,115.70896,4,Bus
0,,27714,27714,Greyhound Dr After Dunmore Cct,Greyhound Dr / Dunmore Cct,-31.66834667,115.7103394,4,Bus
0,,27715,27715,Renshaw Bvd After Hester Av,,-31.67555611,115.7152883,4,Bus
0,,27716,27716,Renshaw Bvd Before Hester Av,,-31.67548444,115.7150167,4,Bus
0,,27717,27717,Manning Rd Before Cygnus Pde,,-32.01369838,115.8967495,1,Bus
0,,27718,27718,Manning Rd After Townsing Dr,,-32.01348785,115.8966031,1,Bus;School Bus
0,,27719,27719,Gerald St Before Spearwood Av,,-32.10297308,115.7878532,3,Bus
0,,27720,27720,Lake Valley Dr After Badgerup Av,,-32.47290556,115.760875,7,Bus
0,,27721,27721,Gnangara Rd Before Callaway St,,-31.79999278,115.8430494,3,Bus
0,,27722,27722,Gnangara Rd After Prestige Dr,,-31.79766833,115.8485378,3,Bus
0,,27723,27723,Gnangara Rd Before Prestige Dr,,-31.79768056,115.8488839,3,Bus
0,,27724,27724,Gnangara Rd Before Callaway St,,-31.79937722,115.8448989,3,Bus
0,,27725,27725,North Lake Rd After Somerville Bvd,,-32.06271811,115.8149343,2,Bus
0,,27726,27726,North Lake Rd Before Archibald St,,-32.05298426,115.8160132,2,Bus
0,139,27728,27728,Perth Stadium Bus Stn Perth Stadium Stand 1,Perth Stadium Bus Stn,-31.95505389,115.8904933,1,Bus
0,139,27731,27731,Perth Stadium Bus Stn Perth Stadium Stand 4,Perth Stadium Bus Stn,-31.95451778,115.8903617,1,Bus
0,139,27734,27734,Perth Stadium Bus Stn Perth Stadium Stand 7,Perth Stadium Bus Stn,-31.95379833,115.8902111,1,Bus
0,139,27735,27735,Perth Stadium Bus Stn Perth Stadium Stand 8,Perth Stadium Bus Stn,-31.95360667,115.8901728,1,Bus
0,139,27737,27737,Perth Stadium Bus Stn Perth Stadium Stand 10,Perth Stadium Bus Stn,-31.95326389,115.8901011,1,Bus
0,139,27739,27739,Perth Stadium Bus Stn Perth Stadium Stand 12,Perth Stadium Bus Stn,-31.95310889,115.8896578,1,Bus
0,139,27741,27741,Perth Stadium Bus Stn Perth Stadium Stand 14,Perth Stadium Bus Stn,-31.953405,115.8897294,1,Bus
0,139,27743,27743,Perth Stadium Bus Stn Perth Stadium Stand 16,Perth Stadium Bus Stn,-31.95377778,115.889825,1,Bus
0,139,27745,27745,Perth Stadium Bus Stn Perth Stadium Stand 18,Perth Stadium Bus Stn,-31.95433611,115.8899494,1,Bus
0,139,27746,27746,Perth Stadium Bus Stn Perth Stadium Stand 19,Perth Stadium Bus Stn,-31.954505,115.8899967,1,Bus
0,141,27758,27758,Nelson Av Stand 8,Matagarup Bridge,-31.957905,115.8839428,FTZ,Bus;School Bus
0,,27759,27759,Swan View Rd After Old York Rd,,-31.89727111,116.0606433,3,Bus
0,,27760,27760,Swan View Rd Before Wandu Rd,,-31.89509778,116.0610767,3,Bus
0,,27761,27761,Swan View Rd Before Grevillea Cr,,-31.89237333,116.06148,3,Bus
0,,27762,27762,Swan View Rd After Pimelia Ct,,-31.89040111,116.0613517,3,Bus
0,,27764,27764,Maffina Pde Aveley Secondary College Stand 1,Aveley Secondary College,-31.76612889,115.9879617,3,Bus;School Bus
0,,27765,27765,Maffina Pde Aveley Secondary College Stand 2,Aveley Secondary College,-31.76615556,115.9881683,3,Bus
0,,27766,27766,Maffina Pde Aveley Secondary College Stand 3,,-31.76619333,115.9884072,3,Bus
0,,27767,27767,Ocean Rd After Dandaragan Dr,,-32.62390722,115.6326106,9,Bus
0,,27768,27768,Ocean Rd Before Dandaragan Dr,,-32.62395389,115.6321144,9,Bus
0,,27770,27770,Wiltshire Av Before Pechey Rd,Wiltshire Av / Pechey Rd,-31.86199611,116.0584639,3,Bus
0,,27771,27771,Jane Brook Dr After Wiltshire Av,,-31.86065167,116.0560689,3,Bus
0,,27772,27772,Jane Brook Dr After Augustus Dr,,-31.86061389,116.0532494,3,Bus
0,,27773,27773,Jane Brook Dr After Huntsman Tce,,-31.859985,116.0486611,3,Bus
0,,27774,27774,Jane Brook Dr After Frankland Pl,,-31.85935611,116.0450633,3,Bus
0,,27775,27775,Talbot Rd After Jane Brook Dr,,-31.86026944,116.0451317,3,Bus
0,,27776,27776,Yindana Bvd Before Lake Valley Dr,,-32.47347444,115.7670883,7,Bus
0,,27777,27777,Yindana Bvd After Liddell Lk,,-32.47103611,115.7663506,7,Bus
0,,27779,27779,Yindana Bvd After Rayner Prom,,-32.47112667,115.7664633,7,Bus
0,,27780,27780,Banksiadale Gte After Sinclair Vst,,-32.46948778,115.7654283,7,Bus
0,,27781,27781,Banksiadale Gte Before Loretta Pky,,-32.46934167,115.7652278,7,Bus
0,,27784,27784,Flynn St Before Reserve St,,-31.93106222,115.8057967,1,Bus
0,,27791,27791,Jewel Wy After Ghost Gum Bvd,Banksia Grove Village Shop Ctr,-31.70457944,115.8006933,4,Bus
0,,27792,27792,Jewel Wy Before Ghost Gum Bvd,Banksia Grove Village Shop Ctr,-31.70441278,115.8010461,4,Bus
0,,27794,27794,Helena Valley Rd After Goldsbrough Ent,Helena Valley Rd / Lomandra Rd,-31.91862944,116.033565,2,Bus
0,,27795,27795,Barfield Rd Before Gaebler Rd,,-32.16805111,115.8531867,3,Bus
0,,27796,27796,Barfield Rd After Gaebler Rd,,-32.16772778,115.8531039,3,Bus
0,,27797,27797,Scotthorne Dr Northshore Christian Grammar School,,-31.60144889,115.6941494,5,Bus
0,,27799,27799,Blackwood Mndr After Marmion Av,Yanchep Secondary College,-31.55407722,115.6423022,6,Bus
0,,27800,27800,Blackwood Mndr Before Ravensbourne St,Yanchep Secondary College,-31.55408167,115.6432106,6,Bus
0,,27813,27813,Toodyay Rd Before Afric St,,-31.87441278,116.0126789,3,Bus;School Bus
0,,27814,27814,Grose Av Before Carousel Rd,Carousel Shop Ctr / Grose Av,-32.01845238,115.9400447,2,Bus
0,,27815,27815,Grose Av After Carousel Rd,,-32.01878748,115.9399908,2,Bus
0,,27816,27816,Collier Rd After Wright St,,-31.90520222,115.9191528,1,Bus
0,,27817,27817,Collier Rd Before Wright St,,-31.90479722,115.91902,1,Bus
0,,27819,27819,Collier Rd After Jackson Ave,,-31.90610889,115.9263972,2,Bus
0,,27820,27820,Collier Rd After Jackson St,,-31.90590722,115.9279656,2,Bus
0,,27821,27821,Helena Valley Rd Before Scott St,,-31.92307389,116.0471761,3,Bus
0,,27822,27822,Eighty Rd Mother Teresa Catholic College,Mother Teresa Catholic College,-32.36283,115.7984078,5,Bus
0,139,27823,27823,Perth Stadium Bus Stn Perth Stadium Set Down,Perth Stadium Bus Stn,-31.95274611,115.8898822,1,Bus
0,,27824,27824,Gaebler Rd After Gorringe St,,-32.16845444,115.8506589,3,Bus
0,,27825,27825,Gaebler Rd Before Gorringe St,,-32.16854444,115.850795,3,Bus
0,,27826,27826,Bluewater Dr  After Merchant Way,,-31.59947167,115.6873761,5,Bus
0,,27827,27827,Bluewater Dr Before Merchant Way,,-31.59940889,115.6870528,5,Bus
0,,27829,27829,Hollington Bvd After Clsa Cr,,-31.62912611,115.6923678,5,Bus
0,,27830,27830,Hollington Bvd Before Altea Way,,-31.62935722,115.6924794,5,Bus
0,,27832,27832,Ravendale Dr Stand 3,Mandurah Catholic College,-32.55049389,115.7378244,8,Bus;School Bus
0,,27833,27833,Ravendale Dr Stand 4,Mandurah Catholic College,-32.55035778,115.7376856,8,Bus
0,,27839,27839,Arthur St Before Platinum Rd,,-31.84947722,115.9731561,2,Bus
0,,27840,27840,Arthur St Before Harrow St,,-31.84633778,115.9730761,2,Bus
0,,27842,27842,Everglades Av Before Gloucester App,,-31.82818056,115.9692906,3,Bus
0,,27843,27843,Partridge St After Elsey Rd,,-31.82471444,115.9689983,3,Bus
0,,27844,27844,Partridge St After Kasanka Av,,-31.82262389,115.9690139,3,Bus
0,,27845,27845,Partridge St After Balboa Prom,,-31.81980222,115.9689817,3,Bus
0,,27846,27846,Partridge St After Livonia St,,-31.81620778,115.9690172,3,Bus
0,,27847,27847,Partridge St Before Park St,Partridge St / Park St,-31.814075,115.9690033,3,Bus
0,,27848,27848,Park St Before Fairmount Bvd,,-31.81341389,115.9645406,3,Bus
0,,27849,27849,Park St After Starflower St,,-31.81332611,115.964225,3,Bus
0,,27850,27850,Partridge St After Park St,Partridge St / Park St,-31.81434389,115.9691139,3,Bus
0,,27851,27851,Partridge St After Heisler Bvd,,-31.81630167,115.9691194,3,Bus
0,,27852,27852,Partridge St After Tiergarten Rd,,-31.81989556,115.9691761,3,Bus
0,,27853,27853,Partridge St After Dodgers St,,-31.82281556,115.9691839,3,Bus
0,,27854,27854,Partridge St After Perlis Rd,,-31.82494111,115.9691911,3,Bus
0,,27855,27855,Everglades Av After Woollcott Av,,-31.82784944,115.9693539,3,Bus
0,,27857,27857,Arthur St After Harrow St,,-31.84643556,115.9732389,2,Bus
0,,27858,27858,Arthur St After Platinum Rd,,-31.84952278,115.9732594,2,Bus
0,,27869,27869,Stillwater Dr After Callistemon Gdns,,-32.33267444,115.8228644,5,Bus
0,,27870,27870,Stillwater Dr Before Selina Vw,,-32.33264333,115.8235089,5,Bus
0,,27871,27871,Callistemon Gdns After Magenta Cr,,-32.33550333,115.8254283,5,Bus
0,,27872,27872,Callistemon Gdns After Kennedia Cct,,-32.33572561,115.8254163,5,Bus
0,,27873,27873,Erindale Rd  Before Ellersdale,,-31.84145056,115.8130606,2,Bus
0,,27874,27874,Dampiera St After Lunata St,,-31.85793389,115.9691578,2,Bus
0,,27875,27875,Dampiera St Before Lunata St,,-31.85821,115.9692583,2,Bus
0,,27876,27876,Kennedia Ent After Litoria Pass,,-31.85957667,115.9709361,2,Bus
0,,27877,27877,Kennedia Ent After Attenuata Way,,-31.85965444,115.9713794,2,Bus
0,,27878,27878,Arthur St Before Floribunda Gate,,-31.85892389,115.9734489,2,Bus
0,,27879,27879,Arthur St After Floribunda Gate,,-31.85891444,115.973545,2,Bus
0,,27880,27880,Mansfield Av After Benfleet Dr,,-31.63540056,115.6963894,5,Bus
0,,27881,27881,Mansfield Av After Farway Link,,-31.63572833,115.6960828,5,Bus
0,,27882,27882,Watsonia Rd Before Ridge Hill Rd,,-31.94416222,116.0328367,2,Bus
0,,27883,27883,Watsonia Rd After Ridge Hill Rd,,-31.94417167,116.0329356,2,Bus
0,,27884,27884,Hale St Run For A Reason Shuttles,Hale St / Waca,-31.95950444,115.8783156,FTZ,Bus
0,,27885,27885,Access Rd Lake Joondalup Baptist Coll,Lake Joondalup Baptist College,-31.73636556,115.761195,4,Bus
0,,27892,27892,Bannister Rd Before Canvale Rd,,-32.06284722,115.9257467,2,Bus
0,,27894,27894,Gordon Rd After Mandurah Rd,,-32.51088944,115.7453478,7,Bus;School Bus
0,,27895,27895,Gordon Rd After Panton Rd,,-32.51106278,115.7448922,7,Bus;School Bus
0,,27896,27896,Wanneroo Rd Before Clarkson Ave,,-31.72031167,115.7844628,4,Bus
0,,27897,27897,Century Rd After Trade Rd,,-31.85709833,115.8969317,2,Bus
0,,27898,27898,Servetus St After Otway St,,-31.98127778,115.7668967,2,Bus
0,,27901,27901,Marlee Loop Perth Stadium Stn,Perth Stadium Rail Replacement,-31.95314556,115.8907561,1,Bus
0,,27903,27903,Willcock St After Grace St,,-32.02508359,115.9300887,2,Bus
0,,27906,27906,Milldale Wy After Mirrabooka Ave,,-31.86773944,115.8565983,2,Bus
0,,27907,27907,Milldale Wy After Chesterfield Rd,,-31.86786611,115.8563006,2,Bus
0,,27908,27908,Dandaragan Dr After Wickepin Pde,,-32.62800111,115.6289217,9,Bus
0,,27909,27909,Dandaragan Dr Before Mukinbudin Wy,,-32.62821667,115.628945,9,Bus
0,,27910,27910,Dandaragan Dr After Bailey Bvd,,-32.63167444,115.6299533,9,Bus
0,,27911,27911,Dandaragan Dr Before Anaconda Lp,,-32.63193944,115.6298911,9,Bus
0,,27915,27915,Viva Bvd Ridgeway Senior High School Stand 1,Ridge View Secondary College,-32.36124333,115.8185072,5,Bus
0,,27917,27917,Viva Bvd Ridge View Secondary Collage Stand 3,Ridge View Secondary College,-32.36010167,115.8183528,5,Bus
0,,27918,27918,Viva Bvd Ridgeway Senior High School Stand 4,Ridge View Secondary College,-32.35992056,115.8183522,5,Bus
0,,27919,27919,Badgerup Av Coastal Lakes College Stand 2,,-32.46751414,115.7632997,7,Bus
0,,27920,27920,Badgerup Av Coastal Lakes College Stand 3,Coastal Lakes College,-32.46771028,115.7632458,7,Bus
0,,27921,27921,Badgerup Av Coastal Lakes College Stand 1,Coastal Lakes College,-32.46673667,115.7634794,7,Bus;School Bus
0,,27923,27923,Paterson St After Keirnan St,,-32.28283889,115.9904728,5,Bus
0,,27924,27924,Central Av After Dunreath Dr,,-31.93500833,115.9495567,2,Bus
0,,27925,27925,Central Av Before Dunreath Dr,,-31.93514111,115.9499889,2,Bus
0,,27927,27927,Sierra Pde Before Mcdonald Rd,Sierra Pde / Mcdonald Rd,-32.29877923,115.8080306,5,Bus
0,142,27928,27928,Curtin Central Bus Stn Stand 1,Curtin Central Bus Stn,-32.00225444,115.8898994,1,Bus
0,142,27930,27930,Curtin Central Bus Stn Stand 3,Curtin Central Bus Stn,-32.00225278,115.890555,1,Bus
0,142,27932,27932,Curtin Central Bus Stn Stand 5,Curtin Central Bus Stn,-32.00225222,115.8909306,1,Bus
0,142,27933,27933,Curtin Central Bus Stn Stand 6,Curtin Central Bus Stn,-32.00225333,115.8911172,1,Bus
0,142,27934,27934,Curtin Central Bus Stn Stand 7,Curtin Central Bus Stn,-32.00208444,115.890925,1,Bus
0,142,27935,27935,Curtin Central Bus Stn Stand 8,Curtin Central Bus Stn,-32.00208444,115.8907228,1,Bus
0,142,27936,27936,Curtin Central Bus Stn Stand 9,Curtin Central Bus Stn,-32.00208111,115.8905317,1,Bus
0,142,27937,27937,Curtin Central Bus Stn Stand 10,Curtin Central Bus Stn,-32.00208,115.8900628,1,Bus
0,142,27938,27938,Curtin Central Bus Stn Stand 11,Curtin Central Bus Stn,-32.00208389,115.8898656,1,Bus
0,143,27941,27941,Henley Brook Bus Stn Stand 1,Henley Brook Bus Stn,-31.80400722,115.9615956,3,Bus
0,143,27942,27942,Henley Brook Bus Stn Stand 2,Henley Brook Bus Stn,-31.80434444,115.9617117,3,Bus;School Bus
0,143,27943,27943,Henley Brook Bus Stn Stand 3,Henley Brook Bus Stn,-31.80451833,115.9617711,3,Bus
0,143,27944,27944,Henley Brook Bus Stn Stand 4,Henley Brook Bus Stn,-31.80459333,115.9615939,3,Bus
0,143,27945,27945,Henley Brook Bus Stn Stand 5,Henley Brook Bus Stn,-31.80442056,115.9615289,3,Bus;School Bus
0,143,27946,27946,Henley Brook Bus Stn Stand 6,Henley Brook Bus Stn,-31.80425056,115.9614744,3,Bus
0,,27947,27947,Main St After Swan St,,-31.89342389,115.8283528,1,Bus;School Bus
0,,27950,27950,Murdoch Dr Before Farrington Rd,,-32.08083056,115.8400272,2,Bus;School Bus
0,,27951,27951,Fifty Rd After Everest Wy,,-32.30801333,115.8186994,5,Bus
0,,27952,27952,Nairn Dr After Fifty Rd,,-32.30742833,115.8156122,5,Bus
0,,27953,27953,Nairn Dr Before Fifty Rd,,-32.30763,115.8157144,5,Bus
0,,27954,27954,Nairn Dr After Reushaw Lk,,-32.30506,115.8156061,5,Bus
0,,27955,27955,Nairn Dr Before Reushaw Lk,,-32.30514722,115.8157572,5,Bus
0,,27956,27956,Fairchild Dr After Nairn Dr,,-32.30291889,115.8137706,5,Bus
0,,27957,27957,Fairchild Dr Before Nairn Dr,,-32.30284389,115.8140022,5,Bus
0,,27958,27958,Linaker St After Elderberry Dr,,-32.30211389,115.8118872,5,Bus
0,,27959,27959,Linaker St After Nadine Prm,,-32.30190611,115.8119694,5,Bus
0,,27960,27960,Desiree Dr After Dunning St,,-32.29930111,115.8114439,5,Bus
0,,27961,27961,Desiree Dr After Chilvers St,,-32.29939222,115.8115217,5,Bus
0,,27962,27962,Cervantes Av After Pemberton Bvd,,-32.32072333,115.814635,5,Bus
0,,27963,27963,Cervantes Av Before Pemberton Bvd,,-32.32078833,115.814725,5,Bus
0,,27965,27965,Yanchep Beach Rd Before Mapleton Dr,,-31.54763278,115.6508778,6,Bus
0,,27966,27966,Yanchep Beach Rd After Mapleton Dr,,-31.54769722,115.6505778,6,Bus
0,,27969,27969,Yanchep Beach Rd Before Marmion Av,,-31.54683722,115.6337911,6,Bus
